anime_id,title,type,source,score,genre,episode
23007,Ookami Shounen Ken (Movie),Movie,Unknown,5.18,"Adventure, Kids",1
3222,Kiddy Grade: Maelstrom,Movie,Original,7.24,"Action, Mecha, Sci-Fi, Super Power",1
3371,Ginga Eiyuu Densetsu Gaiden,OVA,Novel,8.17,"Action, Military, Sci-Fi, Space",24
5375,Gakkyuu Ou Yamazaki,TV,Unknown,6.32,Comedy,53
1204,Kujira no Chouyaku,Movie,Original,6.74,"Drama, Fantasy, Kids",1
4461,Kouchou-sensei to Kujira,Movie,Unknown,6.17,Drama,1
9706,Canaan: Minorikawa Report 201X Shanghai,Special,Visual novel,6.71,"Action, Seinen",1
29999,Aoki Uru: Overture,Special,Unknown,5.23,"Military, Sci-Fi",1
1092,Mobile Suit Gundam III: Encounters in Space,Movie,Original,7.85,"Action, Military, Sci-Fi, Adventure, Space, Drama, Mecha",1
2652,Doraemon: The Day When I Was Born,Movie,Unknown,7.16,"Kids, Fantasy, Comedy, Sci-Fi, Shounen",1
24317,Love Colon,OVA,Manga,6.61,Hentai,2
35062,Mahoutsukai no Yome,TV,Manga,8.3,"Slice of Life, Fantasy, Magic, Shounen",24
30704,Kakko Kawaii Sengen! Specials,Special,Manga,4.97,Comedy,14
4195,Kodomo no Jikan: Ni Gakki,OVA,Manga,7.25,"Comedy, Ecchi, School",3
37177,Da Shi Jie,Movie,Original,5.2,"Comedy, Psychological, Thriller",1
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,Movie,Game,7.66,"Action, Fantasy, Drama, Sci-Fi",1
6189,Baton,Movie,Unknown,5.84,"Adventure, Sci-Fi",3
127,Gate Keepers,TV,Game,7.04,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",24
37224,JK to Inkou Kyoushi 4 feat. Ero Giin Sensei Namaiki Hamedoru Friends,OVA,Visual novel,6.61,"Hentai, School",0
31362,Osiris no Tenbin,ONA,Original,5.83,"Drama, Supernatural, Thriller",10
31967,Dog Days&#039;&#039;: Gravure Talk,Special,Original,6.48,"Comedy, Fantasy",4
31156,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",OVA,Light novel,6.48,"Action, Drama, Magic, Fantasy, School",1
1199,Nintama Rantarou,TV,Manga,7.12,"Comedy, Kids",0
9332,.hack//Quantum,OVA,Original,7.29,"Action, Adventure, Fantasy, Game, Sci-Fi",3
14293,Nerawareta Gakuen,Movie,Novel,7.18,"Sci-Fi, Romance, School",1
31582,Mimizu Monogatari,Movie,Original,4.76,Dementia,1
10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,OVA,Unknown,7.66,"Sports, Shounen",4
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,Special,Novel,6.22,"Slice of Life, Adventure, Historical, Drama",2
2080,Majokko Club Yoningumi: A Kuukan kara no Alien X,OVA,Original,5.8,"Action, Parody, Magic, Comedy, Sci-Fi",1
5201,Salad Juu Yuushi Tomatoman,TV,Unknown,6.8,"Adventure, Comedy",50
30119,Yowamushi Monsters,TV,Original,5,Kids,0
30363,Shinmai Maou no Testament Burst,TV,Light novel,7.14,"Action, Harem, Demons, Romance, Ecchi, Fantasy",10
35994,Satsuriku no Tenshi,TV,Game,0,"Adventure, Horror, Psychological, Thriller",0
34656,Ai Uta: Since 2007,Music,Music,5.46,Music,1
909,Geneshaft,TV,Original,6.45,"Adventure, Mecha, Sci-Fi, Space",13
29495,Nanja Monja Obake,Special,Unknown,5.08,"Kids, Horror",1
28961,Idol☆Sister,OVA,Manga,7.19,"Harem, Music, Hentai",1
9391,Ginga Hyouryuu Vifam 13,TV,Unknown,6.62,"Action, Adventure, Mecha, Sci-Fi",26
23607,Gaki Deka,TV,Unknown,4.36,"Comedy, Ecchi, Kids, Parody, Shounen",22
32598,Tsukushi no Iwai,OVA,Unknown,6.11,Historical,1
36389,Yukai na Mezamashi Tokei,Music,Original,3.1,Music,1
6119,Cookin&#039; Idol Ai! Mai! Main!,TV,Original,6.41,"Comedy, Kids",305
35789,Yowamushi Pedal: Glory Line,TV,Manga,7.86,"Comedy, Drama, Shounen, Sports",25
37172,Nanatsu no Bitoku Specials,Special,Other,5.98,"Ecchi, Fantasy",2
22481,Hello Kitty no Kieta Santa-san no Boushi,OVA,Unknown,6.32,"Kids, Fantasy",1
707,Comic Party Specials,Special,Visual novel,6.51,"Comedy, Drama",4
36652,Piano no Mori (TV),TV,Manga,7.19,"Adventure, Music, Comedy, Drama, School, Seinen",12
5871,Norakuro Nitouhei: Kyouren no Maki,Movie,Manga,5.05,"Action, Adventure",1
2103,TO-Y,OVA,Manga,6.33,"Drama, Music, Shounen",1
2714,Sotsugyou: Graduation,OVA,Visual novel,6.24,"Drama, School",2
8891,Nihon-ichi no Otoko no Tamashii 2,TV,Unknown,6.41,"Comedy, Romance",16
10889,Jungle Kurobee,TV,Manga,6.5,Comedy,31
4866,Pico x CoCo x Chico,OVA,Original,5.02,"Hentai, Yaoi",1
17403,Kaitou Lupin: 813 no Nazo,Special,Unknown,6.52,Mystery,1
3859,Top Secret: The Revelation,TV,Manga,7.38,"Sci-Fi, Mystery, Police, Psychological, Shoujo",26
7768,Tantei Opera Milky Holmes,TV,Card game,7,"Comedy, Super Power, Mystery",12
18149,Ishida to Asakura Special,Special,Manga,4.98,"Comedy, School, Seinen",1
1896,Akibakei Kanojo,OVA,Visual novel,6.83,Hentai,3
14827,D.C.III: Da Capo III,TV,Visual novel,6.71,"Ecchi, Romance, School, Drama",13
13517,Ryuugajou Nanana no Maizoukin,Special,Light novel,6.65,"Comedy, Supernatural",1
17891,Namida no Tsubomi,Music,Unknown,5.78,"Music, Slice of Life",1
10389,Momo e no Tegami,Movie,Original,7.73,"Supernatural, Drama",1
30159,Super Taromu,Special,Unknown,4.08,"Mecha, Shounen",1
34858,Toward Morning,Music,Original,5.36,Music,1
30537,Tiger & Bunny: Too Many Cooks Spoil the Broth.,Special,Original,6.16,"Action, Comedy, Mystery, Super Power",1
23177,Piano Specials,Special,Unknown,5.56,"Slice of Life, Romance, Music, Drama, Shoujo",4
6377,Zan Sayonara Zetsubou Sensei,TV,Manga,7.97,"Parody, Comedy, School",13
33344,Cello Hiki no Gauche,Movie,Novel,5,"Music, Kids, Fantasy",1
32956,Aware! Meisaku-kun,TV,Original,4.14,"Comedy, Parody, Kids, School",0
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,Movie,Original,7.39,"Action, Fantasy, Magic, Shoujo",1
15795,Beast Saga,TV,Unknown,5.88,"Action, Sci-Fi, Kids, Shounen",38
600,Legend of Duo,TV,Original,5.05,"Supernatural, Drama, Vampire, Shounen Ai",12
14513,Magi: The Labyrinth of Magic,TV,Manga,8.21,"Action, Adventure, Fantasy, Magic, Shounen",25
31401,Creamy Pie,OVA,Manga,6.56,Hentai,2
33514,Nama Lo Re: Furachimono The Animation,OVA,Manga,6.64,Hentai,1
2952,Final Fantasy VII: Advent Children Complete,OVA,Game,8.09,"Action, Fantasy, Super Power",1
30898,Tsunpri,OVA,Light novel,7.12,Hentai,1
35974,Swan,Music,Original,4.5,Music,1
33391,Red Ash: Gearworld,Movie,Game,5.7,"Action, Sci-Fi",1
29713,Don&#039;t You Wish You Were Here?,Movie,Unknown,7.13,Dementia,1
36990,Non Non Biyori Movie: Vacation,Movie,Manga,0,"Slice of Life, Comedy, Seinen",1
5935,Animation Kikou: Marco Polo no Bouken,TV,Unknown,6.43,"Adventure, Historical",43
24417,Maido! Urayasu Tekkin Kazoku,TV,Manga,6.17,"Comedy, Shounen",25
36894,Inazma Delivery: Dougyousha Attack-hen,TV,Original,4.93,"Action, Sci-Fi, Comedy",10
1042,Bronze: Zetsuai Since 1989,OVA,Manga,6.61,"Drama, Music, Romance, Sports, Yaoi",1
37095,Violet Evergarden Special,Special,Light novel,0,"Slice of Life, Drama, Fantasy",1
25967,Backkom Sports,TV,Original,6.03,"Comedy, Kids, Sports",52
9165,Attack No.1: Namida no Kaiten Receive,Movie,Unknown,6.26,"Sports, Drama, Shoujo",1
30583,Futa-bu! Mix: Futanari World,OVA,Manga,6.83,"Hentai, School, Yuri",1
3035,Chouon Senshi Borgman,TV,Other,6.53,"Action, Sci-Fi, Demons",35
2633,The☆Doraemons: Dokidoki Kikansha Daibakusou!,Movie,Unknown,6.72,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",1
7580,Ikkitousen: Xtreme Xecutor,TV,Manga,6.9,"Action, Ecchi, Martial Arts, School, Super Power",12
6769,Mura Matsuri,Movie,Original,5.06,Music,1
22791,Sora Iro Hana Iro,Movie,Unknown,6,"Drama, Slice of Life",1
32779,Anygedybudybombom,Music,Music,4.49,Music,1
2391,SD Gundam Force,TV,Original,5.49,"Adventure, Comedy, Fantasy, Mecha",52
13407,Doudou,OVA,Unknown,5.64,Fantasy,2
29633,Kiseki,Movie,Unknown,4.95,"Music, Dementia",1
19873,Marude Dameo,TV,Manga,6.44,"Comedy, Sci-Fi, Shounen",47
3679,Renketsu Houshiki,OVA,Manga,6.81,Hentai,3
1955,Kimagure Robot,TV,Unknown,6.13,"Comedy, Fantasy, Sci-Fi",10
4028,Slayers Revolution,TV,Light novel,7.35,"Adventure, Comedy, Fantasy",13
6090,Hon Ran,OVA,Unknown,5.2,"Action, Magic, Martial Arts",1
33122,Pâtisserie no Monster,ONA,Picture book,4.76,Slice of Life,4
34474,Tsukipro The Animation,TV,Music,6.72,Music,13
31098,Ushio to Tora (TV) 2nd Season,TV,Manga,8.06,"Action, Adventure, Comedy, Demons, Supernatural, Shounen",13
1169,Green Legend Ran,OVA,Original,6.84,"Adventure, Drama, Sci-Fi",3
16912,gdgd Fairies 2 Episode 0,Special,Unknown,6.19,"Comedy, Fantasy",1
3432,Chou Mashin Eiyuuden Wataru,TV,Unknown,7.1,"Action, Adventure, Comedy, Mecha",51
8876,Koe de Oshigoto! The Animation,OVA,Manga,7.05,"Comedy, Ecchi, Seinen",2
2456,Mori no Densetsu,Movie,Original,6.6,"Adventure, Drama, Fantasy, Music",1
6851,Kaitei no Boukun,Movie,Original,4.45,Adventure,1
31880,B Who I Want 2 B,Music,Music,5.53,Music,1
20539,Nameko-ke no Ichizoku,OVA,Game,6.46,"Comedy, Slice of Life",13
33035,"Yuyushiki: Komarasetari, Komarasaretari",OVA,4-koma manga,7.4,"Slice of Life, Comedy, School",1
34602,Guomin Laogong Dai Huijia,ONA,Novel,6.23,"Drama, Romance, School",12
7416,Socket,OVA,Unknown,6.18,Kids,1
16706,Kami nomi zo Shiru Sekai: Megami-hen,TV,Manga,8.22,"Harem, Comedy, Supernatural, Romance, Shounen",12
2382,Firestorm,TV,Original,5.83,"Action, Military, Sci-Fi, Adventure, Mecha",26
189,Love Hina,TV,Manga,7.24,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",24
27509,Toaru Majutsu no Index 10th Anniversary PV,Special,Unknown,7.05,"Action, Comedy, Magic, Sci-Fi, Super Power",1
3539,Utsukushiki Emono-tachi no Gakuen,OVA,Unknown,5.53,Hentai,2
15097,Tropical Kiss,OVA,Visual novel,7.25,Hentai,3
1441,Ginga Tetsudou no Yoru,Movie,Novel,7.36,"Drama, Fantasy, Historical, Kids, Mystery",1
36317,Gaikotsu Shotenin Honda-san,TV,Web manga,0,"Slice of Life, Comedy, Supernatural",0
878,Zegapain,TV,Original,7.42,"Action, Mecha, Romance, Sci-Fi",26
35710,Baby Gamba,TV,Unknown,4.67,"Comedy, Kids",13
23265,Genroku Koi Moyou: Sankichi to Osayo,Movie,Original,5.37,"Adventure, Romance",1
2573,Minami no Niji no Lucy,TV,Unknown,7.08,"Slice of Life, Adventure, Drama",50
330,Midori no Hibi,TV,Manga,7.39,"Comedy, Drama, Romance, Ecchi, Shounen",13
35305,Kamiusagi Rope x Tokyo Gas,ONA,Original,4.79,"Comedy, Slice of Life",2
34300,Quanzhi Fashi,ONA,Novel,7.55,"Action, Magic, Fantasy, School",12
35493,Chuukichi wa Kaetta,Movie,Unknown,5,Historical,1
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,OVA,Unknown,6.12,"Music, Mystery",1
3835,Ai no Gakkou Cuore Monogatari,TV,Novel,6.78,"Slice of Life, Historical, Drama, School",26
16247,Satsujin Kippu wa Heart-iro,OVA,Novel,5.62,"Mystery, Shoujo",1
4220,Okon Joururi,Movie,Original,5.97,"Fantasy, Historical, Drama",1
2412,Cambrian,OVA,Manga,5.86,Hentai,2
31680,Super Lovers,TV,Manga,7.51,"Slice of Life, Comedy, Drama, Romance, Shounen Ai",10
11693,Match Uri no Shoujo,Movie,Book,6.06,"Drama, Kids",1
2785,OZ,OVA,Manga,5.52,"Action, Military, Sci-Fi, Drama, Shoujo",2
14811,GJ-bu,TV,Light novel,7.44,"Comedy, School, Slice of Life",12
29,Zipang,TV,Manga,7.54,"Action, Military, Sci-Fi, Historical, Drama, Seinen",26
36822,Kirakira,Music,Original,4.53,Music,1
8723,Anime Rakugo Kan,OVA,Unknown,5.8,Comedy,8
12223,s.CRY.ed Alteration II: Quan,Movie,Unknown,6.98,"Action, Sci-Fi, Adventure, Super Power, Shounen",1
3896,Inbo,OVA,Original,6.1,Hentai,3
7259,Kenju Giga,Movie,Original,4.99,"Parody, Psychological",1
17090,Agigongryong Doolie (2009),TV,Unknown,5.61,"Adventure, Kids",26
4177,Bounen no Xamdou,ONA,Original,7.77,"Action, Military, Sci-Fi",26
9334,Mecha☆Afro-kun,OVA,Unknown,6.05,Comedy,1
31133,Shounen Sunday CM Gekijou: InuYasha-hen,Special,Unknown,6.16,"Action, Fantasy, Demons",2
924,Transformers: Choujin Master Force,TV,Unknown,6.81,"Adventure, Mecha, Sci-Fi, Shounen",47
11703,Code:Breaker,TV,Manga,6.98,"Action, Comedy, School, Shounen, Super Power, Supernatural",13
25915,Sakura Capusule,OVA,Original,6.19,"Slice of Life, Kids",1
2962,Digimon Adventure 02 Movies,Movie,Original,7.21,"Adventure, Fantasy, Kids, Sci-Fi",2
5774,Seitokaichou ni Chuukoku,OVA,Manga,7.29,"Comedy, Drama, Romance, School, Yaoi",2
6554,Kawa no Hikari,Special,Unknown,7.07,"Kids, Adventure",1
6797,Docchi ni Suru?,Movie,Unknown,5.53,"Comedy, Kids",1
28749,Heijoukyou: Yasukerashi Miyako,Movie,Unknown,6.14,Historical,1
14039,Katayoku no Khronos Gear,OVA,Unknown,7.38,"Action, Sci-Fi",1
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,TV,Other,6.67,"Music, Slice of Life, Drama",33
32697,Ozmafia!!,TV,Visual novel,5.49,"Harem, Historical, Romance, Fantasy, Shoujo",12
35859,Black Jack: Futari no Kuroi Isha - Manner Movie,Movie,Manga,6.04,"Comedy, Parody",1
9441,Yume-iro Pâtissière SP Professional,TV,Manga,7.77,"Slice of Life, Shoujo",13
10810,Pucca (2008),TV,Unknown,6.54,"Action, Parody, Comedy, Romance",13
2825,Arabian Nights: Sindbad no Bouken (TV),TV,Book,7.25,"Adventure, Fantasy, Magic, Romance",52
2215,Kishin Taisen Gigantic Formula,TV,Original,6.94,"Mecha, Sci-Fi",26
1029,Omoide Poroporo,Movie,Manga,7.62,"Slice of Life, Drama, Romance",1
29481,Kakinoki Mokkii,Special,Unknown,5.26,"Fantasy, Kids",1
6947,Uchurei!,TV,Unknown,5.74,"Comedy, Sci-Fi, Slice of Life",12
36296,Hinamatsuri,TV,Manga,8.05,"Sci-Fi, Slice of Life, Comedy, Supernatural, Seinen",12
12397,Original Video Romance Animation,OVA,Unknown,5.22,"Comedy, Hentai",2
31223,Phantasy Star Online 2 The Animation,TV,Game,6.46,"Action, Game, Sci-Fi, School",12
10552,Akebi no Hana: Maho,OVA,Manga,5.77,Hentai,1
9289,Hanasaku Iroha,TV,Original,8.01,"Slice of Life, Comedy, Drama",26
34257,Cinderella Girls Gekijou,TV,4-koma manga,6.59,"Slice of Life, Comedy",13
33010,FLCL Progressive,TV,Original,0,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",6
30137,Big Order,OVA,Manga,5.98,"Action, Super Power, Shounen",1
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,Special,Manga,6.46,"Fantasy, Hentai",1
36092,Alluptoyou,Music,Original,5.03,Music,1
5686,Himekishi Angelica,OVA,Visual novel,6.36,Hentai,2
5374,Miracle! Mimika,TV,Original,5.67,"Kids, Slice of Life",225
33739,Tian Xin Ge Ge,TV,Original,5.8,"Comedy, Historical, Kids",52
9376,Yamato Takeru: After War,OVA,Unknown,6.55,"Action, Adventure, Fantasy, Magic, Space, Mecha, Sci-Fi, Shounen",2
28311,Koi Maguwai,OVA,Manga,6.89,"Hentai, Romance",1
26333,Kaneko Misuzu: Yasashisa no Fuukei,OVA,Unknown,6,"Drama, Kids",1
8961,Tono to Issho: Ippunkan Gekijou,TV,4-koma manga,6.34,"Comedy, Samurai, Seinen",12
5612,Terra Story,OVA,Unknown,5.65,Hentai,2
5081,Bakemonogatari,TV,Light novel,8.35,"Romance, Supernatural, Mystery, Vampire",15
33948,Hinako Note,TV,4-koma manga,6.81,"Slice of Life, Comedy",12
3530,Virtuacall 2,OVA,Unknown,5.33,Hentai,2
5621,Violence Gekiga David no Hoshi,OVA,Unknown,5.18,Hentai,4
13359,PistStar,ONA,Unknown,4.62,Magic,1
5503,Atagoal wa Neko no Mori,Movie,Unknown,6.02,Kids,1
33671,Feng Shu Zhan Jing,TV,Original,5.89,"Action, Adventure, Mecha",26
37360,Imouto Paradise! 3 The Animation,OVA,Visual novel,6.65,Hentai,0
5555,Suishou no Yoru: Aoi Kokuhaku yori,OVA,Original,5.16,Hentai,1
2736,Mojakou,TV,Unknown,7.29,"Comedy, Fantasy, Sci-Fi",74
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Special,Visual novel,8.04,Drama,1
36492,Road to You: Kimi e to Tsuzuku Michi,ONA,Original,6.78,"Drama, Romance",1
20987,Yozakura Quartet: Yoza-Quar!,Special,Unknown,6.6,Comedy,6
29927,Kaguya-hime,Movie,Unknown,7.03,"Kids, Historical",1
5324,Yakin Byoutou Kranke,OVA,Visual novel,6.38,Hentai,3
33958,Robber&#039;s Company,ONA,Unknown,5.76,Comedy,6
14247,Lunn wa Kaze no Naka,OVA,Manga,6.17,"Drama, Romance",1
3828,Maegami Tarou,Special,Unknown,5.84,Adventure,1
33703,Chao Shen Youxi,ONA,Web manga,5.73,"Action, Game, Fantasy",25
23909,Hoshi no Yuuenchi,OVA,Unknown,4.88,"Adventure, Kids, Sci-Fi",1
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,OVA,Manga,5.07,"Action, Shoujo",1
2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,OVA,Unknown,7.13,"Action, Mecha, Sci-Fi, Shounen",1
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,Special,Light novel,7.58,"Slice of Life, Comedy, Drama, Romance, School",1
4544,Wanghu Sim Cheong,Movie,Unknown,7.42,Fantasy,1
3166,Ayakashi,TV,Visual novel,6.45,"Action, Sci-Fi, Horror, Fantasy",12
3580,Ijoku,OVA,Visual novel,5.73,Hentai,2
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Movie,Original,7.24,"Action, Military, Sci-Fi, Space, Drama",1
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,Movie,Picture book,5,"Adventure, Kids",1
34787,Idol Time PriPara,TV,Game,7.22,"Music, School, Shoujo",51
5565,Spiral Over,OVA,Manga,5.92,Hentai,1
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,Special,Unknown,6.28,"Action, Mecha, Sci-Fi",1
12393,Oyako Club,TV,Original,5.96,"Slice of Life, Comedy",1818
31236,Chieri to Cherry,Movie,Original,6.33,"Adventure, Fantasy, Shoujo",1
31478,Bungou Stray Dogs,TV,Manga,7.81,"Action, Mystery, Comedy, Supernatural, Seinen",12
6587,Kurokami: Intermission,Special,Unknown,6.71,"Action, Martial Arts, Super Power",1
23089,Ponsuke no Haru,Movie,Original,5.56,"Comedy, Kids",1
5474,Yobarete Tobidete Akubi-chan,TV,Unknown,6.03,"Comedy, Fantasy, Kids",26
2982,Yuuwaku,OVA,Visual novel,6.65,"Hentai, School",2
12957,First Love,OVA,Manga,6.84,Hentai,3
2593,Kara no Kyoukai 1: Fukan Fuukei,Movie,Light novel,7.75,"Action, Mystery, Supernatural, Thriller",1
33091,Planetarian: Chiisana Hoshi no Yume,ONA,Visual novel,7.6,"Sci-Fi, Drama",5
2422,Kenritsu Chikyuu Boueigun,OVA,Manga,6.23,"Action, Sci-Fi, Adventure, Comedy, Shounen",1
1936,Misute♡naide Daisy,TV,Manga,5.66,"Sci-Fi, Comedy, Romance, Shounen",12
4444,Zero Duel Masters,TV,Original,6.17,"Adventure, Comedy, Game, Sports",12
23273,Shigatsu wa Kimi no Uso,TV,Manga,8.88,"Drama, Music, Romance, School, Shounen",22
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,OVA,Unknown,7.65,"Adventure, Police, Comedy, Mystery, Shounen",1
13993,Goulart Knights: Evoked the Beginning White,OVA,Original,6.14,"Action, Drama, Fantasy, Shoujo, Supernatural",1
36122,Ryuudouji Shimon no Inbou,OVA,Visual novel,6.45,Hentai,2
24029,Shijou Saikyou no Deshi Kenichi Specials,Special,Manga,7.4,"Action, Martial Arts, Comedy, School, Shounen",4
1002,Top wo Nerae 2! Diebuster,OVA,Original,7.76,"Action, Sci-Fi, Space, Comedy, Drama, Mecha",6
1460,Uchuu no Kishi Tekkaman Blade II,OVA,Unknown,6.4,"Action, Adventure, Space, Mecha, Military, Drama, Sci-Fi",6
1741,Hit wo Nerae! Specials,Special,Unknown,5.58,"Comedy, Ecchi",4
31848,Ojisan to Marshmallow,TV,Web manga,6.67,"Slice of Life, Comedy, Romance",12
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,OVA,Unknown,6.2,"Kids, Drama",1
9957,Hoshizora no Violin,Movie,Unknown,6.72,"Historical, Slice of Life",1
7808,Zukkoke Knight: Don De La Mancha,TV,Unknown,6.27,"Adventure, Comedy, Historical, Romance",23
35093,Saigo no Kuushuu: Kumagaya,OVA,Other,6,"Drama, Historical",1
35243,Ken-chan to Bouen Kazoku,OVA,Original,5.5,"Kids, Drama",1
5190,Mujintou Monogatari XX,OVA,Unknown,5.47,Hentai,4
1233,Aozora Shoujo-tai,OVA,Unknown,6.57,"Action, Comedy, Military, Romance, Shounen",7
9056,Agitated Screams of Maggots,Music,Unknown,4.31,"Dementia, Music, Horror",1
32051,One Piece: Adventure of Nebulandia,Special,Manga,7.44,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",1
36043,Net-juu no Susume Special,Special,Web manga,7.53,"Game, Comedy, Romance",1
9801,Hustle!! Tokitama-kun,Special,Unknown,4.39,Dementia,1
7497,Mikan-bune,Movie,Other,4.92,Historical,1
33026,Time Bokan 24,TV,Original,5.87,"Adventure, Comedy, Mecha",24
8740,One Piece Film: Strong World Episode 0,OVA,Manga,8.12,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",1
9325,Shin Seiki Cream Lemon,OVA,Unknown,5.74,"Hentai, Yuri",2
11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",TV,Unknown,5.58,Comedy,11
1253,Saint Seiya: Meiou Hades Meikai-hen,OVA,Manga,7.91,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",12
31853,Biohazard: Vendetta,Movie,Game,7.24,"Action, Horror, Sci-Fi",1
645,Hikaru no Go: Journey to the North Star Cup,Special,Manga,8.06,"Game, Shounen",1
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,Movie,Original,7.27,"Action, Fantasy, Magic, Shoujo",1
31537,Shingeki no Bahamut: Manaria Friends,TV,Game,0,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",0
1607,Venus Versus Virus,TV,Manga,6.49,"Drama, Romance, Supernatural",12
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,ONA,Original,3.46,"Comedy, Parody",0
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",TV,Novel,7.89,"Action, Military, Adventure, Fantasy",12
1046,Elf wo Karu Mono-tachi II,TV,Manga,7.13,"Adventure, Comedy, Fantasy",12
487,Girls Bravo: Second Season,TV,Manga,6.83,"Comedy, Ecchi, Fantasy, Harem, Romance, School",13
3527,Lesbian Byoutou,OVA,Other,5.47,Hentai,2
8436,Animentary: Ketsudan,TV,Unknown,6.68,"Historical, Military",26
10470,God Eater Prologue,Special,Game,6.77,"Action, Military, Sci-Fi, Fantasy",1
5928,Kigyou Senshi Yamazaki: Long Distance Call,OVA,Manga,5.68,"Sci-Fi, Drama, Seinen",1
4886,InuYasha: Kuroi Tessaiga,Special,Unknown,7.88,"Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",1
34225,Ryuu no Me no Namida,OVA,Picture book,5.67,"Fantasy, Kids",1
3215,Fuyu no Hi,Movie,Unknown,6.2,Historical,1
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Special,Manga,7.1,"Comedy, Magic, Ecchi",5
435,Magic Knight Rayearth,TV,Manga,7.52,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",20
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,TV,Original,6.78,"Magic, Shoujo",62
24985,Elite Jack!!,OVA,Manga,7.44,"School, Shoujo",6
36470,Tada-kun wa Koi wo Shinai,TV,Original,7.47,"Slice of Life, Comedy, Romance",12
18039,Rescue Me!,OVA,Manga,6.06,"Ecchi, Harem, Romance",1
36726,Yuragi-sou no Yuuna-san,TV,Manga,0,"Harem, Comedy, Supernatural, Romance, Ecchi, Shounen",0
243,Gravitation,TV,Manga,7.2,"Comedy, Music, Romance, Shoujo, Shounen Ai",13
37141,Hataraku Saibou (TV),TV,Manga,0,"Comedy, Shounen",0
28915,Hidamari Sketch x ☆☆☆ Recap,Special,4-koma manga,6.56,"Slice of Life, Comedy, School",1
35119,Youkai Shoujo,Music,Unknown,4.58,Music,1
5034,Shikabane Hime: Kuro,TV,Manga,7.4,"Action, Horror",12
32415,Garo: Honoo no Kokuin - Home,Special,Original,6.89,"Action, Demons, Supernatural, Magic, Fantasy",1
30861,Happy Bogeys,Movie,Unknown,6.9,,12
11339,A-Channel+smile,OVA,4-koma manga,7.18,"Comedy, School, Seinen, Slice of Life",2
30437,Wakako-zake,TV,Manga,6.69,"Seinen, Slice of Life",12
7452,Mini Moni Yaru no da Pyon!,TV,Other,4.48,Comedy,66
37784,Tokino Kousa,Special,Original,6.05,Dementia,1
30080,Inishie no Megami to Houseki no Ite,ONA,Game,5.84,Action,2
1300,Omishi Mahou Gekijou: Risky★Safety,TV,Manga,6.76,"Comedy, Shounen",24
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,Movie,Manga,7.08,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",1
5900,Jean Valjean Monogatari,Special,Unknown,6.33,Drama,1
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",OVA,Manga,8.2,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",1
9608,Yuri Seijin Naoko-san,OVA,Manga,5.9,"Comedy, Shoujo Ai",1
9392,Shounen Jack to Mahoutsukai,Movie,Unknown,5.45,"Adventure, Fantasy",1
17020,D.C.III: Da Capo III Special,Special,Unknown,6.46,"Romance, Music, School, Drama",1
